rest,scr,id
9.78,F R L D' F' D L F' D L B2 L2 F2 D B2 U2 F2 R2 F2 U2 ,275
9.78,L' U' D2 F L' U2 B2 U2 D2 R' F R2 F2 B D2 F' D2 R2 D2 R2 ,276
9.78,R F2 U2 R2 D2 L' F2 R U' B F' D U2 L' F L D L R' ,277
9.78,F D2 B2 D B R2 D R F2 B' D' F2 D F2 R2 U2 R2 D' F2 D ,278
9.78,U L' F U' R2 F R L D' B U2 F2 D2 R2 U D2 R2 F2 D ,279
9.79,D F2 B' D' F2 U R B D2 L' U2 B2 R2 F2 U' L2 U' F2 U2 B2 ,280
9.79,U B' R2 F2 U R' F' R2 L B' U2 F2 B2 L F2 D2 R2 F2 U2 R2 ,281
9.79,R F2 R' D2 L B2 L2 F2 R2 U2 B' R2 D B D2 B2 D' F2 D' ,282
9.79,F2 D F2 D' F2 R2 U' F2 R2 D' U B L' U L F' R U B L B2 ,283
9.8,R2 B2 L2 D2 F' U2 B' F' R' B2 D F R B U2 B' U R U ,284
9.8,B2 L2 F' U2 B' L2 F2 D2 F' D F R' U2 L' U' B' R D F' R' ,285
9.8,R2 F L2 B' D2 L2 B' R2 D' B' F2 U2 F2 D' F2 U' L R2 ,286
9.8,D R2 L B U2 L' U' R2 U2 R' F' R2 L2 B L2 U2 L2 B' L2 ,287
9.81,U2 F D2 F U2 L' D' R2 B' U2 L' U2 R2 B2 R2 F2 R' F2 ,288
9.81,R2 B2 R2 U2 B2 F2 R2 B' U' F2 U' F2 U B' U2 R' U2 B ,289
9.81,F D F' R F L F' R' D R U R2 U B2 U' D' B2 R2 D' ,290
9.81,L2 D2 B' F U2 B L2 B F' U R2 F D L' F U' F D R2 D2 ,291
9.81,D L B2 L' F2 L2 B U' D R' U2 F B U2 B U2 R2 B R2 F2 ,292
9.81,D F' R2 F L B' R2 F' R B' D2 F L2 F' D2 L2 D2 F' ,293
9.81,L' U B D R2 L' U R U F U2 B' U2 F R2 L2 F2 U2 F ,294
9.81,F2 U2 L2 R2 U' R2 U' F2 U L2 U L F' D' R F' D' L B' L2 U ,295
9.81,F2 B D' L U R F' L U F2 R L2 D2 R F2 R D2 R B2 L2 ,296
9.82,F2 U2 L' B2 D2 L2 F2 U2 R2 D' B U B' F2 L' U' B R D2 ,297
9.82,R2 U' L2 B2 R' F' D' F D2 L U D2 L2 B2 D' R2 U B2 D B2 ,298
9.82,D B2 U2 R2 F D F2 L' B D F2 B2 L2 F2 B2 U B2 U R2 U' ,299
9.82,L2 D B2 D L2 D2 F2 R2 U2 L B U' R D' U2 L' F L2 B2 U2 ,300
9.82,B2 L D2 R' D2 L U2 L' F2 D2 F' L R' B R' U F L' R' B ,301
9.83,B2 R' F2 L2 F2 R F2 U2 R B F U' B D' B2 R B' F U' F2 ,302
9.83,L2 F B' R' L2 U F' R L B U2 F2 U2 D R2 U' B2 R2 U' F2 U ,303
9.84,R2 B2 D' R2 F2 U R2 D F2 R2 F2 R' D U R' D L F D' L' D2 ,304
9.84,L2 B2 R2 F2 U2 L2 U L2 F2 R2 F2 L U2 F' L' B' F' R D2 ,305
9.84,L2 F2 U' L D L2 U2 B L B2 D2 B2 D' F2 R2 D' F2 U F2 R2 ,306
9.84,L2 D B2 U B2 U' B2 U R' B2 U' B2 L2 U' B' L2 U L' U ,307
9.84,R L' F' U' L D2 F' R L2 B2 R2 B' U2 B R2 B U2 D2 ,308
9.84,R2 F2 U2 F2 D' U2 L2 D' B D' R2 B' L' R' U' F2 L R F ,309
9.84,D' B2 R F' D' R B' L D2 F L2 B2 U2 D2 L2 U F2 D2 R2 F2 ,310
9.84,D F2 U2 R2 D2 R2 U' F2 U2 B U L2 B2 D2 F L2 U' R' ,311
9.85,U L2 R2 B2 U B2 U L2 B2 R' B' U' R' D2 F2 L F L2 R' ,312
9.85,U2 R B2 R U B' D2 F D B2 R D2 L2 U2 F2 R' B2 L2 F2 L ,313
9.86,R2 F2 D2 R2 D F2 L2 D' F L' B L2 D' U L D' B' U B ,314
9.86,L2 D2 F2 D' F2 U' F2 U' R2 B F' U' L D2 F D2 R2 U R' U' ,315
9.86,R D2 R' D2 F2 L' U2 B2 F' R2 D L D2 L' F2 L2 B' D2 ,316
9.86,R U R' D' B U2 L2 F2 D' B D' L U2 B2 L2 D2 L D2 F2 L ,317
9.86,B' L F U' R2 F' D2 F D' R' B2 R F2 U2 F2 R' U2 D2 R' B2 ,318
9.86,D2 U2 B F D2 R2 B' D' R' B D L D B2 F2 L2 D2 F' ,319
9.86,F2 R2 F' L2 B R2 U2 F2 U2 B' F' R' D' F' D' R2 B L' D' ,320
9.87,R U2 F2 L2 F2 L B2 D2 B2 R' F D B' F2 D' R' B R' U2 B ,321
9.87,F2 L2 D2 B' L2 B' L2 D2 L F2 L' F2 D2 B L' D U' F' D ,322
9.87,F2 R2 U' B2 L2 R2 D' F2 U' R' F R2 D2 L2 F R D' R B' ,323
9.88,U2 L B2 R' B2 D2 L B2 L2 F D R' D2 L B' R' F' L F' ,324
9.88,R2 F L2 D2 B' L2 R2 B L' R F' D' F R U2 L2 D' F R' ,325
9.88,B2 L2 D2 R' B2 L2 D2 R' D2 U2 B L' R2 B' L' R2 D U F2 ,326
9.88,R2 F2 L2 B2 U F' R2 D' B D' R' L' F2 R B2 D2 L' D2 B2 R ,327
9.88,L2 F2 D2 F2 R2 B2 R2 D' L2 U2 F' U' B U B L B' U L R2 ,328
9.88,U' B L' D' L D2 F' B2 L F' R2 B2 D' R2 F2 R2 U2 F2 ,329
9.88,F U' F' R' B' R F' U R' U' R2 U2 D F2 D' F2 B2 R2 D2 F2 ,330
9.88,L2 B U D2 B' R D B2 L' U F B2 D2 F D2 R2 U2 F2 R2 B ,331
9.88,U' L2 U R2 U2 F2 U F2 R' F' R2 B2 R' B2 L U L' B2 R2 ,332
9.89,B' D2 B' D2 F U2 B2 R2 B' D' B2 L' B' U' R2 U B' ,333
9.89,U B' U' R2 B U' B2 L B2 U R2 F' D2 B2 R2 B' L2 U2 L2 B2 ,334
9.89,U B2 R2 D F2 U F2 U' F2 R B2 F' D B' L B L' U R B ,335
9.89,R2 U R2 U' R2 F2 R2 D' U' F U B R F2 L2 D L2 U2 F D2 ,336
9.89,B2 U2 L2 D2 B' L2 B D2 U2 L2 F' L D F2 D F U L' D R F2 ,337
9.89,R2 B2 D U2 F2 D2 F2 R2 D F2 U2 R B' F2 D2 R2 D F2 U2 ,338
9.89,D F2 D' U2 F2 D2 B2 R2 B' R' D2 L' F R B2 F R' D' R ,339
9.9,B2 U' R2 D2 R2 U L2 U' F2 D' L' U L' B U B L' F2 ,340
9.9,F U2 F2 U F' B' L' D F2 U' R2 B' L2 F D2 F' U2 F L2 ,341
9.9,R F B2 U' R' U' R2 D' B' R D2 R2 F2 D2 L2 F2 U B2 U B2 L2 ,342
9.91,D B2 D L2 D' F2 R2 D L2 D' L2 R U L F' R2 D2 B L' F U2 ,343
9.91,D' B' D B R2 F' R D' R F L F2 L' F2 D2 F2 R U2 B2 ,344
9.91,U2 L2 B2 U L2 D' L2 U L' B2 D R' D2 F R2 D' B D' U2 ,345
9.91,B D2 B' R' L2 F' B' U' L' D' F2 R2 F' R2 F U2 F' R2 L2 D2 ,346
9.91,D2 B2 D F2 U F2 U B2 F2 L2 F2 R' F D F U2 B D' B F ,347
9.91,F2 L2 D2 B2 F2 D' L2 D2 R2 B D2 F R2 D L' U' R' B U2 L' ,348
9.91,R2 D2 F' U2 F R2 D2 F U2 F R U' B R F U L2 R' U' F ,349
9.91,B L2 F2 D2 U2 F R2 B' F2 L2 U2 R' D B F2 L2 F R U' B' ,350
9.91,B2 D2 L F2 R2 D2 B2 U2 R2 U' R U B2 F R D F' D U' ,351
9.92,L2 D L2 B2 D F2 D' R2 D F L U2 R F2 U' F2 D' R2 F' L ,352
9.92,U' B' U' R D L' U L D' L' D' B2 L2 F2 D' F2 U D B2 ,353
9.92,R U' D L F2 R B R' D' R' F2 U L2 B2 U D L2 B2 U' F2 ,354
9.92,F' R2 F R2 F L2 B L2 R2 B' L F2 U' R B2 U2 L R U2 ,355
9.92,U2 B2 U F2 U' L2 D' F2 D2 L2 F' U B D' F L R2 F D F' ,356
9.92,U2 B R2 F' D' R' B D L' D' L D2 L2 U2 B2 U2 L B2 R' F2 ,357
9.92,R2 F' U2 B D2 U2 B2 F' L2 U R' F' D U2 F2 R B' L2 U2 ,358
9.93,D F2 R2 D F2 U2 F2 U F2 U' F' L B' R' D' B2 U B L2 F ,359
9.93,U L2 R2 U' B2 U' L2 D' U2 R2 B R F' D' F2 L U' L F2 U' ,360
9.93,R2 B' L2 B D2 B2 R2 F2 L2 D' L2 R U B' L' B U R' B2 R' ,361
9.93,D R2 U R2 U2 B2 U R' F D R2 L' B2 R F2 U2 B2 U2 ,362
9.94,F2 D' R2 B2 R2 U L2 D2 U' L2 U L U B R2 F L D B F ,363
9.94,U2 B2 L' D2 B2 F2 L' B2 L2 R' D2 F D' R2 B L' U2 F' U' F' L' ,364
9.94,R' B2 R' F2 R' D2 F2 U2 F2 U2 R B D2 F' L B L2 U' L2 B D ,365
9.94,U2 B' R2 F' U2 F' U2 F2 L2 F L2 R' U R U2 L' B2 F2 U B2 F ,366
9.94,L2 U2 B D2 R2 F L2 R2 D' F L' U2 B2 L2 F2 L2 U B U' ,367
9.94,F2 L2 B' L2 D2 F L2 F2 L U2 L' B F' R U L2 R' F R ,368
9.94,R F U2 D R2 F' R L2 D' B' R' F2 R' U2 L2 F2 R2 F2 U2 R ,369
9.94,B2 L2 R2 D2 B2 L2 F2 R2 U L2 R' D F U2 F2 L' U2 R B2 F' ,370
9.94,R D R' F' D' R U2 R2 L B' D2 L B2 R2 F2 R2 U2 B2 D2 ,371
9.94,F' R2 U2 F R2 F' L2 D2 B' U2 B2 L U2 F' D' R2 B D L2 U2 ,372
9.94,D L2 U2 L2 F2 D' R2 D B' R U2 R D' B' F' L R B' U ,373
9.94,L U2 L2 B2 L2 B2 L' F2 R' B2 D F' L' U2 R U' B D' F L ,374
9.94,U2 F' U2 D L' D2 F' L' D F R2 F2 L2 B D2 R2 B L2 ,375
9.94,U2 L F2 R' F2 R D2 L2 D2 F' D F' R D B' R B F L B ,376
9.94,U L2 D F2 U2 B2 R2 D' F2 L' D B U L F D2 R' D2 R' B2 ,377
9.94,R2 U2 F2 D2 B2 L B2 L U2 L2 D' L2 F2 D' R' B D' R' U' F2 ,378
9.94,U D2 L F U2 D F' D R F R B D2 F' L2 B2 D2 B' U2 ,379
9.95,L' F2 L2 B2 R B2 D2 R B2 R2 F2 U F' U L R' U' L' B2 D U2 ,380
9.96,U2 L' D2 L2 U2 F2 L' F2 L' R' B D' B D L D' F2 D R2 ,381
9.96,L R2 U2 B2 L2 F2 U2 R' D2 F L2 F D B2 U2 R2 F2 L B R' ,382
9.96,U2 L2 D' B2 U R2 D' L2 D2 F2 R2 B' D B' D2 R B' D L2 U2 F2 ,383
9.96,D2 F2 U' L2 F2 D B2 U R2 U B2 R' D' L' B2 D F U L2 ,384
9.96,U' F2 D2 B2 F2 R2 B2 R2 D R D2 L D' U2 R' B U2 R F ,385
9.96,U2 F2 R2 B D2 B' F' L2 F' L F U F' R' D2 B R U2 F' D' ,386
9.97,U F2 L2 F2 D L2 D F2 R B2 F' R' B2 D2 R2 F2 D2 U R' ,387
9.97,F2 B' D' F' L' U' B' R F U' B' L2 D2 B D2 B2 R2 L2 U2 F ,388
9.97,B2 F2 U2 F2 L2 D' U2 B2 L2 F' D L' R B2 F D' R F D' F' ,389
9.97,B D2 F2 D2 R2 B F' L2 F' D2 L U L2 U' B' U L' F L' B' ,390
9.97,R2 D2 R2 U' F2 R2 U2 L2 D' B2 R B F L' F L F' R' B' U' L ,391
9.97,F2 U2 L R2 U2 B2 D2 U L' D L' R' B F D' R2 U' ,392
9.97,U' B L' U R' D B' D R F' L2 F' B2 R2 B D2 B2 R2 ,393
9.98,L2 B2 L2 B U2 F L2 R2 B' D' B2 F' D F' L U2 L' D' R' B' ,394
9.98,U2 L2 F' L2 B' D2 L2 F2 L2 R2 F' R' U' B R2 B R' U' R2 U2 ,395
9.98,B2 R' F' U B2 U' L B U' L' F U2 F2 L2 F' D2 R2 B' D2 F ,396
9.98,B2 D' R U R2 U B2 L D F L U2 L2 D2 F2 R' F2 L' ,397
9.98,B L2 B D2 U2 B R2 U2 R2 F2 L B' D B' U' R F2 D' L2 B2 D' ,398
9.98,U2 F B2 R' L2 B2 D2 L F' D F2 L2 U2 F2 R' F2 R U2 F2 ,399
9.98,B' F' D2 U2 F D2 R2 F R2 D2 L' U R U B2 R D B U2 L ,400
9.98,B2 R2 U' B2 R2 U2 L2 R2 F2 L2 B' F' D F' D U' F U2 R' B ,401
9.98,L2 U2 B2 R D2 L' F2 D2 F2 U2 R2 U B' F2 R F2 R2 B' F2 L2 ,402
9.98,B2 L2 U2 B2 R D2 U2 F2 D2 U R2 U B' F2 R2 F2 R' D2 ,403
9.99,F D2 R2 B2 U' R' B R2 B' D R F2 L2 F2 B2 U2 L B2 R D2 ,404
9.99,R2 D2 U' B2 U' L2 U' F2 U' B' U R2 B2 F2 R' D2 F2 D2 U L ,405
9.99,L2 R2 U2 R2 F' L2 B' U' B R' F2 R' B2 D R' U' F2 U' ,406
9.99,R L F' R2 D R2 B R2 F2 L F2 L2 B' U2 F2 B' U2 R2 F2 L2 U2 ,407
9.99,D' F2 D L2 F2 R2 D F2 L2 D' U' F' L U2 R2 U' F U' L R' ,408
9.99,F B U' R B D' R L' U L' U R2 U2 F2 B' R2 F' U2 D2 F' ,409
9.99,F2 L2 F2 R2 D R2 B2 D U' L U' F2 D2 L B' R U' B D' F' ,410
9.99,B2 D L' F2 R' U' L' U D' F R2 F2 D2 F2 U2 D' L2 U2 F2 B2 ,411
9.99,D R2 U' B2 D F2 L2 D' B2 U' B' D2 R U2 L2 B D2 F' L F' ,412
9.99,B U2 F' R F D L D F2 R' D2 F2 D2 L' U2 R D2 R' D2 ,413
9.99,R2 B' R2 U F' D' F B2 R D F2 R D2 L' D2 L' F2 L D2 R2 ,414
10.0,D2 B2 D' L2 F2 R2 D' B F' R D R F' U2 L R2 F' U2 ,415
10.01,B U' D' F' L' F U F R L2 U2 F' D2 F2 D2 F R2 F2 D2 ,416
10.01,L B2 R2 F2 D2 B2 R2 F2 L D2 R' D' R2 B F' U' B' D U R' ,417
10.01,L2 B' R2 D2 F U2 L2 R2 B' U2 B' D' R D' L2 B2 U2 R' B U B ,418
10.01,D2 L2 B' L2 F' D2 B2 F' L U B2 F2 L' U' L U2 B2 F' L' ,419
10.01,L2 B2 U2 B2 D' L2 D' L2 U2 F' U B2 L F L B D F' R' B2 ,420
10.01,R2 D' L2 D' F2 D L2 B2 F2 R' D' R' D' F D2 U L2 F' ,421
10.01,D B2 D' U2 F2 D' U2 B D2 F' L' R2 U B L R' F R ,422
10.01,R2 B' D2 L2 B2 D2 F U2 L2 B L2 R' D L2 B2 R D F' U ,423
10.01,L' F' B' U' F2 D B' R2 F' D L F2 L D2 L' B2 U2 B2 R' ,424
10.01,U B2 L2 U' B2 F2 R2 D2 B2 F2 L' D B2 D' R U' F' L2 U' L' ,425
10.02,F U2 R B2 D' F' L2 F' R U F2 R2 L D2 R' B2 L' U2 B2 L ,426
10.02,D L2 B2 L2 B U2 L U' L' F L2 F U2 F2 L2 B2 L2 U2 L2 U2 ,427
10.02,L U2 F2 L' F2 L2 B2 D2 B L2 D' L2 U2 F L' B' L' U2 F' ,428
10.02,U2 L' R2 F2 L' B2 D2 U2 B L D' B2 F' D' L2 B R2 B' L2 ,429
10.03,B2 L' B2 D2 L' U2 R' U2 L' B' L' U' L2 R' B' U2 R2 U2 ,430
10.03,D2 B L D2 L' U2 B2 D' R2 D2 L2 F D2 F L2 F' L2 F' L2 ,431
10.03,L2 B D2 B' R2 B2 L2 U2 R2 U' L B' F' L' F U R2 U2 B ,432
10.03,R U2 F' U2 R' D L F2 U F' B2 U2 R B2 L' B2 R' F2 U2 D2 ,433
10.03,D2 U2 B2 L2 F' U2 L2 R2 F' D2 R2 U' B R' D' U L2 B2 U2 B ,434
10.03,B2 R2 F' L2 B R2 F' L2 B L2 U' R D' L' U' R' F R' B' D' B2 ,435
10.03,D2 L' R2 B2 R2 U2 L' D2 F' U2 F' L' F L' U B2 D' U' B ,436
10.04,R B' L2 B' L D L2 U2 R2 D B2 R2 L F2 L2 D2 L' F2 ,437
10.04,R' U' B R' D' B' L' F L2 F2 B' U F2 R2 U2 R2 U B2 U2 D ,438
10.04,L2 B2 D' F2 D2 U' R2 B2 U' B2 R2 F' U R D2 U2 F' L2 R2 B' ,439
10.04,U2 L2 U2 R F2 U2 L R' D2 F U F' L R B R D2 U' B' L2 ,440
10.04,R2 D' U' B2 D L2 B2 R2 U' B' U' L2 B' R B2 R D2 U' L' ,441
10.04,U' F2 R F L2 D2 R' U2 L U2 B' R2 D' F2 L2 F2 R2 U' L2 B2 ,442
10.04,F2 U F2 U' L2 F2 D' F2 D' L R B D L' F2 D' F' D' R2 U' ,443
10.04,F2 U2 L' R' D2 B2 U2 B U' L R' B' F' U L F2 L U' ,444
10.04,B2 U R2 F2 L2 U' R2 U' L2 B2 F' L F L D R F L F2 D ,445
10.04,D2 R2 B' D2 B2 R2 D2 L2 B R U' F2 D R F2 R B D U F2 ,446
10.04,R D R2 F2 U B' U' L U' R' U' R2 F2 D' L2 F2 D' R2 D' L2 ,447
10.06,B2 D' F2 R2 D L2 U' B2 F2 D' F2 L B' L2 F D' L2 R' U2 F L ,448
10.06,F U2 F L2 B' U2 R2 B' U2 R' B D' R' U' R2 D B U ,449
10.06,F' R2 D L B' D' F2 R2 U2 D' R2 L2 F D2 F2 B U2 ,450
10.06,R' L2 B R2 D R U' F R2 B2 D L2 U2 R2 B2 U D L2 U' ,451
10.06,F L' U2 R2 B L' D2 R2 U D' B' R2 L2 B R2 D2 B' D2 F' ,452
10.06,D2 B U2 R2 B' R2 B2 L2 F2 R U' L2 R2 B' L D' U2 R2 U ,453
10.06,L' B' D R B2 L B' D' L D2 F B2 R D2 B2 U2 R' U2 R2 ,454
10.06,D2 F2 R2 D2 L2 B D2 F U2 R2 F D F2 D' F R' F D2 F2 U2 ,455
10.06,B2 L' U2 F D R2 B L2 F R' U' L2 F2 R2 U2 R2 F2 U L2 ,456
10.06,U' B2 U' R2 D B2 L2 R2 U' F L U2 L' R D U2 L D R B' ,457
10.06,L2 F2 R2 D' F2 D2 B2 D' B2 F' R' F' L' B F' L' B' D B' D ,458
10.06,D F2 U' L2 D L2 U R2 U2 B L2 D2 F2 L' U' F D' L R' ,459
10.06,R' L2 U' F' B2 L2 F2 R2 U' B' R B2 U2 F2 D2 R D2 L U2 R' ,460
10.06,R2 U2 B' D2 F' R2 B D2 F' R F2 U' L' U R D2 F L2 U' F' ,461
10.06,U2 F2 R' U2 R2 D2 R2 U' B' U2 F' R2 F D B F2 R U' ,462
10.07,F L' U' R' U' L U' D2 B2 U' B U2 B' D2 B U2 R2 L2 B2 L2 ,463
10.07,B2 L2 F2 D R2 D' U' L2 D' F L' D B' F2 L R2 D L' B' U ,464
10.07,B' D2 B' R2 D2 F L2 F' R2 D B' F U' R D' R2 B' L' B' R2 ,465
10.07,L R2 B2 L U2 L2 B2 D2 F2 R2 U' B' F R F' U' F L2 D' ,466
10.07,L2 B L F' D' F2 D' L2 D F' U2 R F2 L2 B2 U2 R' B2 U2 L' U2 ,467
10.07,"R++ D++ R++ D++ R-- D-- R++ D++ R++ D-- U'
R-- D-- R-- D-- R-- D-- R++ D-- R-- D-- U'
R-- D++ R-- D-- R++ D-- R-- D-- R++ D++ U 
R++ D-- R-- D++ R-- D-- R++ D++ R++ D-- U'
R-- D-- R-- D++ R-- D++ R++ D-- R++ D-- U'
R++ D-- R++ D++ R++ D++ R-- D++ R-- D++ U 
R++ D++ R++ D-- R-- D++ R++ D-- R++ D-- U'",468
10.07,D' R2 U' B2 D' B2 D2 B2 R2 D' B U L B2 F U' B' F2 D L2 ,469
10.07,F' L' F' B U2 R F' B2 R F' R U' L2 D' B2 D L2 U' B2 D' ,470
10.07,B' R U' D2 F2 R B' D2 L' F' L2 D' B2 L2 B2 D R2 B2 U D2 ,471
10.08,L2 D' U2 F2 D U B L2 F2 U' B U L R U L D ,472
10.08,R2 D U2 F2 D2 F2 U' L2 R' U2 F' D2 R U2 F' L2 R' B L ,473
10.08,R2 U2 R2 F2 U' L2 B2 U2 B U' L2 F' U2 F2 R U2 L2 B ,474
10.08,R2 B2 D2 L2 R2 F2 U2 L2 B U2 F2 L' D R' U2 B U' L B F' R' ,475
10.08,L2 D2 R' F2 U2 B2 D2 R U2 L2 B' L D R2 F D R' B L2 D' ,476
10.08,U2 F2 R B2 L D2 L F2 U2 R' B2 U L F2 L2 B D U B' D R' ,477
10.08,B2 R B2 D2 L F2 R' F2 U2 R U L' D U' L D' L' F' U' L' ,478
10.08,D F2 D' U2 L2 U' B2 F2 U L2 R' B2 F' L' D2 U B2 D' B' L ,479
10.08,F R2 D2 R B U R D2 F L U2 F2 U2 B2 L2 B2 D2 R2 B ,480
10.09,L2 F D F R D' F B2 R2 B' U' L2 F2 D B2 U B2 D2 ,481
10.09,D' F' R' L F' B' R' D F D' F2 U2 B' R2 B2 U2 R2 D2 R2 D2 ,482
10.09,D R2 F2 D B2 F2 U F2 R2 U' B F2 R B D' B2 L R B R2 ,483
10.09,U2 L F2 R' U2 B2 R' U2 L U B U R U2 F' U2 F' R D' ,484
10.09,U' R B R' F2 D2 L' U2 F' B2 L2 U B2 R2 U R2 D' L2 U R2 ,485
10.09,R U' D2 R F2 D B R2 F R' F' R2 D2 F R2 U2 B U2 L2 F2 ,486
10.09,B2 U F2 D2 U2 R2 D' B2 F' R' B D2 B2 R U2 F L' D' L2 ,487
10.09,D2 B2 L2 F' R2 U2 B' L2 R U2 F' R2 U' R B' R2 U' B2 F ,488
10.09,B2 F2 D2 B2 R U2 B2 D F D2 L D' F D' R' B U' L2 ,489
10.1,D2 L2 B2 L2 R2 U' F2 L2 U' L F' U2 R D2 B2 L2 D B F2 U ,490
10.1,F' U2 L2 B' F L2 B L' R U' L2 B R' U F R2 F2 R2 ,491
10.1,L' F R2 F B' U2 R2 D' R' F2 B' D2 F' R2 B D2 F' D2 L2 B' ,492
10.1,B2 L U2 R' U2 R2 U2 B2 L' D2 R D' L' B' D' R' U R' U B2 ,493
10.1,B' R2 L2 F R F' D' R2 U2 L' U' L2 B2 U L2 F2 R2 U2 F2 ,494
10.11,B' D2 B2 F U2 B' R2 F' L' R' U B2 L' F2 D' B' D2 R U' ,495
10.11,R2 B' D' B L' U2 R F D2 F L B2 L' F2 R B2 D2 L ,496
10.11,R2 F2 U F L2 U' L2 D' B2 L' F2 U' F2 D2 F2 D B2 R2 ,497
10.11,U2 B2 L2 F2 D' B2 F2 U B2 R' F2 D' B2 D2 U B F U' L' R2 ,498
10.11,L' F2 U2 R' D2 R2 F2 R' U2 F L R B' U2 R U2 L2 D F ,499
10.11,F2 U' L' U' R' U' F U D B' L' B2 D F2 U B2 D R2 F2 B2 ,500
10.11,R D' F2 B L2 U D2 L' D R' F2 B2 D2 R2 D2 L2 F ,501
10.11,R2 F2 U B2 U F2 D B2 D R B2 L B U2 F' R' U2 F2 U F' R2 ,502
10.11,D2 F' L2 D' R' F' D2 L' U2 F U' B2 R2 U B2 L2 F2 U' F2 ,503
10.11,F' L2 B2 D2 U2 L2 U2 F2 U2 F' R' U F D B' R2 U B U2 F' ,504
10.11,D U F2 U' R2 F2 R2 D F2 U2 L' D R2 U L' B F U2 ,505
10.12,B' R2 D2 F' U2 L2 B2 R2 F' L2 R U' F L' U R F' R B' ,506
10.12,F L2 R2 U2 L2 F' R2 F' R' D L B2 L2 F2 L F2 D' R2 ,507
10.12,U2 L B2 U' R' F' R B L2 D' F2 R' B2 U2 D2 L2 B2 U2 B2 ,508
10.13,F2 R2 B2 D2 L B2 D2 L' U2 L U2 F' D B D2 U2 L U ,509
10.13,D2 R2 B R2 B' D2 R2 U2 B2 L U2 L' B D' F2 D F D' R' ,510
10.13,U2 B L2 F2 D2 L2 F' U2 L2 F U' R U R D' R' D2 B2 D F ,511
10.13,D2 F U2 R2 U2 L2 U2 F' D2 B' R D' L R2 U2 R F U' F2 ,512
10.13,D' L2 D' L2 F2 U2 B2 D' R2 D' R' U' L' F L2 D2 R' D' B2 R2 B2 ,513
10.13,R2 U' R2 D2 B2 R2 D2 U' B2 D F2 L' F' L' R2 F2 D' L' R U' R' ,514
10.13,B2 L2 D2 U2 F2 U2 L' D2 R2 B U R B L' U F2 L2 B L' ,515
10.14,L U D' L D2 R2 F' R U2 R' U' R2 F2 U' R2 D' F2 U2 D ,516
10.14,R' D2 F2 D2 B2 F2 L2 F2 R D' B' R D B L' B' L F R' ,517
10.14,F2 D2 F' L2 F L2 F' R2 D2 L2 F U B L' B L2 R D2 L F' ,518
10.14,R2 D2 B2 L' U2 F2 U2 F2 L D L U B' U2 F' D' B' D' L2 ,519
10.14,L' B2 L B2 L2 U2 L' D2 F' R2 D' U2 B' D B' L2 B' L2 U ,520
10.14,B2 D B U2 D' F2 L U R' L2 F2 L D2 B2 U2 L F2 R L2 ,521
10.14,B2 R D2 B' D R B U' F' U' F2 R' D2 B2 D2 F2 L2 D2 L ,522
10.14,F U2 L2 U2 B L2 B R2 D2 L2 D F' L2 D2 L F' L2 B L2 D' ,523
10.14,F D2 L2 F D2 F' L2 D2 B L B2 U B F' R F D2 U B' ,524
10.15,B2 F2 R U2 F2 D2 F2 L U B R' D B U2 L' F2 D2 L U' ,525
10.15,U' R2 D F2 D' L2 B2 U' R2 F' D B D' R' B' R' D' U' F2 U2 ,526
10.16,D2 L2 B2 D' L2 R2 U B2 D2 L R' D' R B2 R F D' F' U2 ,527
10.16,L' F2 D2 R2 D2 L U2 L' U2 R2 B2 F L2 B' U' B2 R' F D R' ,528
10.16,B2 R2 D2 U2 R F2 D2 R D2 U F' U' F' D2 F L2 D' F L' F ,529
10.16,F' R' D2 L' B U' D' B R D2 L2 B R2 U2 L2 D2 B R2 U2 ,530
10.16,L F' D' B U R2 L D' B' U' D2 L' F2 R' F2 L2 B2 L' U2 L2 ,531
10.16,L' U2 B D' L U R2 U2 R2 F' R D F2 U' F2 U' R2 D' ,532
10.16,B2 D L2 R2 D2 B2 L2 D' R F2 U B' F2 U' B' D L D F' ,533
10.16,F2 D L2 U2 B2 U' L2 D' B2 L2 F' L' R' U' L D' L' B F D' ,534
10.16,L2 U L2 R2 F2 R2 U L2 R B2 U B U L U B D2 F2 D2 ,535
10.16,D2 B D2 L2 B2 U2 B D2 F2 R2 F2 L F D U2 L' F2 R2 F' U2 ,536
10.16,F2 R2 D2 B2 L D2 L' U2 R B2 D R' U L' R U' B U2 F R2 ,537
10.16,D L2 U' F2 R2 F2 R2 U' L2 U B L2 R' B L B D' L D' F ,538
10.16,D2 B2 D2 F' D2 U2 F D2 L2 U F R D2 L' U2 B' F' L2 B' D' ,539
10.16,L' D' R2 D' F D L U' B2 U' D2 R2 U2 B2 L' D2 F2 R' U2 R ,540
10.16,D F' R' L' U F R F2 L F U2 R' U2 R' U2 B2 L' D2 L' U2 ,541
10.16,U2 R U2 L' B2 L2 D2 R F2 R2 D' L2 D R2 B' L U' B' U2 ,542
10.16,D' B2 U F2 U B2 F L' D B' L B2 L2 U' B U B2 ,543
10.16,F U2 F' U2 L2 B2 D2 B2 D2 U B' U B' R' F D2 F' L' D ,544
10.16,R2 B2 R2 U2 L2 B' U2 L2 R2 F R2 U B R B D F R' U' R' B ,545
10.17,F2 D2 F D2 U2 R2 B U2 L2 F L' U B2 F' D F U L U' B' ,546
